15.66	-1.55286e-06
15.64	-1.58401e-06
15.62	-1.61579e-06
15.6	-1.64821e-06
15.58	-1.68127e-06
15.56	-1.71499e-06
15.54	-1.74939e-06
15.52	-1.78448e-06
15.5	-1.82026e-06
15.48	-1.85677e-06
15.46	-1.894e-06
15.44	-1.93198e-06
15.42	-1.97072e-06
15.4	-2.01023e-06
15.38	-2.05053e-06
15.36	-2.09163e-06
15.34	-2.13356e-06
15.32	-2.17633e-06
15.3	-2.21995e-06
15.28	-2.26444e-06
15.26	-2.30982e-06
15.24	-2.3561e-06
15.22	-2.40331e-06
15.2	-2.45146e-06
15.18	-2.50058e-06
15.16	-2.55067e-06
15.14	-2.60176e-06
15.12	-2.65388e-06
15.1	-2.70703e-06
15.08	-2.76124e-06
15.06	-2.81653e-06
15.04	-2.87293e-06
15.02	-2.93045e-06
15	-2.98912e-06
14.98	-3.04896e-06
14.96	-3.10999e-06
14.94	-3.17224e-06
14.92	-3.23573e-06
14.9	-3.30048e-06
14.88	-3.36652e-06
14.86	-3.43388e-06
14.84	-3.50258e-06
14.82	-3.57265e-06
14.8	-3.64411e-06
14.78	-3.717e-06
14.76	-3.79134e-06
14.74	-3.86716e-06
14.72	-3.94448e-06
14.7	-4.02334e-06
14.68	-4.10378e-06
14.66	-4.18581e-06
14.64	-4.26948e-06
14.62	-4.35481e-06
14.6	-4.44183e-06
14.58	-4.53059e-06
14.56	-4.62111e-06
14.54	-4.71343e-06
14.52	-4.80758e-06
14.5	-4.90361e-06
14.48	-5.00154e-06
14.46	-5.10141e-06
14.44	-5.20327e-06
14.42	-5.30715e-06
14.4	-5.4131e-06
14.38	-5.52115e-06
14.36	-5.63133e-06
14.34	-5.74371e-06
14.32	-5.85832e-06
14.3	-5.9752e-06
14.28	-6.0944e-06
14.26	-6.21596e-06
14.24	-6.33993e-06
14.22	-6.46636e-06
14.2	-6.59529e-06
14.18	-6.72678e-06
14.16	-6.86087e-06
14.14	-6.99762e-06
14.12	-7.13708e-06
14.1	-7.2793e-06
14.08	-7.42433e-06
14.06	-7.57223e-06
14.04	-7.72306e-06
14.02	-7.87687e-06
14	-8.03372e-06
13.98	-8.19368e-06
13.96	-8.3568e-06
13.94	-8.52314e-06
13.92	-8.69277e-06
13.9	-8.86575e-06
13.88	-9.04215e-06
13.86	-9.22203e-06
13.84	-9.40546e-06
13.82	-9.59252e-06
13.8	-9.78326e-06
13.78	-9.97777e-06
13.76	-1.01761e-05
13.74	-1.03784e-05
13.72	-1.05846e-05
13.7	-1.07949e-05
13.68	-1.10094e-05
13.66	-1.12281e-05
13.64	-1.14511e-05
13.62	-1.16785e-05
13.6	-1.19103e-05
13.58	-1.21467e-05
13.56	-1.23878e-05
13.54	-1.26336e-05
13.52	-1.28843e-05
13.5	-1.31399e-05
13.48	-1.34005e-05
13.46	-1.36662e-05
13.44	-1.39372e-05
13.42	-1.42135e-05
13.4	-1.44952e-05
13.38	-1.47824e-05
13.36	-1.50753e-05
13.34	-1.53739e-05
13.32	-1.56784e-05
13.3	-1.59889e-05
13.28	-1.63054e-05
13.26	-1.66282e-05
13.24	-1.69572e-05
13.22	-1.72928e-05
13.2	-1.76349e-05
13.18	-1.79837e-05
13.16	-1.83393e-05
13.14	-1.87019e-05
13.12	-1.90715e-05
13.1	-1.94484e-05
13.08	-1.98327e-05
13.06	-2.02245e-05
13.04	-2.06239e-05
13.02	-2.10312e-05
13	-2.14464e-05
12.98	-2.18697e-05
12.96	-2.23013e-05
12.94	-2.27412e-05
12.92	-2.31898e-05
12.9	-2.36471e-05
12.88	-2.41134e-05
12.86	-2.45887e-05
12.84	-2.50732e-05
12.82	-2.55672e-05
12.8	-2.60708e-05
12.78	-2.65843e-05
12.76	-2.71077e-05
12.74	-2.76413e-05
12.72	-2.81852e-05
12.7	-2.87397e-05
12.68	-2.9305e-05
12.66	-2.98813e-05
12.64	-3.04688e-05
12.62	-3.10676e-05
12.6	-3.16781e-05
12.58	-3.23004e-05
12.56	-3.29348e-05
12.54	-3.35814e-05
12.52	-3.42406e-05
12.5	-3.49125e-05
12.48	-3.55975e-05
12.46	-3.62957e-05
12.44	-3.70074e-05
12.42	-3.77328e-05
12.4	-3.84723e-05
12.38	-3.9226e-05
12.36	-3.99943e-05
12.34	-4.07775e-05
12.32	-4.15757e-05
12.3	-4.23893e-05
12.28	-4.32186e-05
12.26	-4.40639e-05
12.24	-4.49255e-05
12.22	-4.58036e-05
12.2	-4.66987e-05
12.18	-4.76109e-05
12.16	-4.85407e-05
12.14	-4.94884e-05
12.12	-5.04543e-05
12.1	-5.14387e-05
12.08	-5.2442e-05
12.06	-5.34645e-05
12.04	-5.45066e-05
12.02	-5.55687e-05
12	-5.66512e-05
11.98	-5.77544e-05
11.96	-5.88787e-05
11.94	-6.00245e-05
11.92	-6.11922e-05
11.9	-6.23822e-05
11.88	-6.35949e-05
11.86	-6.48308e-05
11.84	-6.60903e-05
11.82	-6.73737e-05
11.8	-6.86817e-05
11.78	-7.00146e-05
11.76	-7.13728e-05
11.74	-7.27569e-05
11.72	-7.41673e-05
11.7	-7.56045e-05
11.68	-7.70691e-05
11.66	-7.85614e-05
11.64	-8.00821e-05
11.62	-8.16316e-05
11.6	-8.32105e-05
11.58	-8.48194e-05
11.56	-8.64587e-05
11.54	-8.8129e-05
11.52	-8.98309e-05
11.5	-9.1565e-05
11.48	-9.33319e-05
11.46	-9.51321e-05
11.44	-9.69663e-05
11.42	-9.88352e-05
11.4	-0.000100739
11.38	-0.000102679
11.36	-0.000104656
11.34	-0.000106669
11.32	-0.000108721
11.3	-0.000110811
11.28	-0.00011294
11.26	-0.000115109
11.24	-0.00011732
11.22	-0.000119571
11.2	-0.000121865
11.18	-0.000124201
11.16	-0.000126581
11.14	-0.000129006
11.12	-0.000131476
11.1	-0.000133993
11.08	-0.000136556
11.06	-0.000139167
11.04	-0.000141827
11.02	-0.000144536
11	-0.000147296
10.98	-0.000150107
10.96	-0.00015297
10.94	-0.000155887
10.92	-0.000158857
10.9	-0.000161883
10.88	-0.000164965
10.86	-0.000168104
10.84	-0.000171301
10.82	-0.000174557
10.8	-0.000177874
10.78	-0.000181251
10.76	-0.000184691
10.74	-0.000188195
10.72	-0.000191763
10.7	-0.000195396
10.68	-0.000199097
10.66	-0.000202866
10.64	-0.000206704
10.62	-0.000210612
10.6	-0.000214592
10.58	-0.000218645
10.56	-0.000222772
10.54	-0.000226975
10.52	-0.000231255
10.5	-0.000235613
10.48	-0.00024005
10.46	-0.000244569
10.44	-0.00024917
10.42	-0.000253854
10.4	-0.000258624
10.38	-0.000263481
10.36	-0.000268426
10.34	-0.000273461
10.32	-0.000278587
10.3	-0.000283806
10.28	-0.000289119
10.26	-0.000294529
10.24	-0.000300036
10.22	-0.000305643
10.2	-0.000311352
10.18	-0.000317163
10.16	-0.000323078
10.14	-0.000329101
10.12	-0.000335231
10.1	-0.000341472
10.08	-0.000347825
10.06	-0.000354291
10.04	-0.000360874
10.02	-0.000367574
10	-0.000374395
9.98	-0.000381337
9.96	-0.000388403
9.94	-0.000395595
9.92	-0.000402915
9.9	-0.000410366
9.88	-0.000417949
9.86	-0.000425667
9.84	-0.000433522
9.82	-0.000441516
9.8	-0.000449652
9.78	-0.000457932
9.76	-0.000466358
9.74	-0.000474933
9.72	-0.00048366
9.7	-0.00049254
9.68	-0.000501577
9.66	-0.000510773
9.64	-0.00052013
9.62	-0.000529652
9.6	-0.000539341
9.58	-0.000549199
9.56	-0.00055923
9.54	-0.000569437
9.52	-0.000579821
9.5	-0.000590387
9.48	-0.000601138
9.46	-0.000612075
9.44	-0.000623203
9.42	-0.000634524
9.4	-0.000646041
9.38	-0.000657758
9.36	-0.000669678
9.34	-0.000681805
9.32	-0.000694141
9.3	-0.00070669
9.28	-0.000719455
9.26	-0.00073244
9.24	-0.000745649
9.22	-0.000759084
9.2	-0.00077275
9.18	-0.000786651
9.16	-0.00080079
9.14	-0.00081517
9.12	-0.000829797
9.1	-0.000844673
9.08	-0.000859802
9.06	-0.00087519
9.04	-0.000890839
9.02	-0.000906753
9	-0.000922938
8.98	-0.000939398
8.96	-0.000956136
8.94	-0.000973157
8.92	-0.000990465
8.9	-0.00100807
8.88	-0.00102596
8.86	-0.00104416
8.84	-0.00106266
8.82	-0.00108148
8.8	-0.00110061
8.78	-0.00112006
8.76	-0.00113984
8.74	-0.00115994
8.72	-0.00118038
8.7	-0.00120117
8.68	-0.00122229
8.66	-0.00124377
8.64	-0.00126561
8.62	-0.00128781
8.6	-0.00131037
8.58	-0.00133331
8.56	-0.00135663
8.54	-0.00138033
8.52	-0.00140442
8.5	-0.00142891
8.48	-0.0014538
8.46	-0.0014791
8.44	-0.00150482
8.42	-0.00153095
8.4	-0.00155752
8.38	-0.00158451
8.36	-0.00161195
8.34	-0.00163983
8.32	-0.00166817
8.3	-0.00169696
8.28	-0.00172623
8.26	-0.00175596
8.24	-0.00178618
8.22	-0.00181689
8.2	-0.00184809
8.18	-0.00187979
8.16	-0.00191201
8.14	-0.00194474
8.12	-0.00197799
8.1	-0.00201178
8.08	-0.00204611
8.06	-0.00208099
8.04	-0.00211642
8.02	-0.00215242
8	-0.00218899
7.98	-0.00222615
7.96	-0.00226389
7.94	-0.00230223
7.92	-0.00234117
7.9	-0.00238073
7.88	-0.00242092
7.86	-0.00246173
7.84	-0.00250319
7.82	-0.0025453
7.8	-0.00258808
7.78	-0.00263152
7.76	-0.00267564
7.74	-0.00272045
7.72	-0.00276595
7.7	-0.00281217
7.68	-0.0028591
