0.16384 0.0902875 0.031114
0.32768 0.288812 0.017416
0.65536 0.552231 0.017185
1.31072 0.754748 0.004
0.01024 0.000597096 0.376774
0.02048 0.000216791 0.177753
0.04096 0.00232105 0.071893
0.08192 0.0177504 0.032982
0.00064 0.000655151 4.30873
0.00128 0.000655016 1.73697
0.00256 0.000654097 0.889388
0.00512 0.000647405 0.427727
2e-05 0.000655157 116.331
4e-05 0.000655166 58.3626
8e-05 0.000655175 28.8714
0.00016 0.000655176 14.0659
0.00032 0.000655172 6.84669
