2e-05 0.000655155 13.9122
4e-05 0.000655172 6.78768
8e-05 0.000655176 3.39029
0.00016 0.000655176 1.67843
0.00032 0.000655172 0.843172
0.00064 0.000655151 0.420169
0.00128 0.000655016 0.202293
0.00256 0.000654097 0.105889
0.00512 0.000647405 0.051073
0.01024 0.000597096 0.026639
0.02048 0.000216791 0.012204
0.04096 -0.00232105 0.006028
0.08192 -0.0177504 0.003016
0.16384 -0.0902875 0.001411
0.32768 -0.288812 0.000665
0.65536 -0.552231 0.000298
1.31072 -0.754748 0.000118
