#k  alpha  peak_neg  peak_pos  theta_neg  theta_pos  peak_separation54.5982 -2 -3.73871 1.32295 -0.76 1.86 2.62
1 -1.32 -1.23229 0.551715 1.28 2.8 1.52
0.0183156 -1.32 -0.263274 0.117533 2.96 4.38 1.42
54.5982 -1.32 -3.40603 1.59589 -0.22 1.7 1.92
0.000335463 -1.32 -0.0486187 0.021563 4.68 6.08 1.4
1 -1.3 -1.22277 0.551482 1.28 2.8 1.52
0.0183156 -1.3 -0.257152 0.115701 2.98 4.4 1.42
0.000335463 -1.3 -0.0467484 0.0208969 4.7 6.12 1.42
54.5982 -1.3 -3.4105 1.60766 -0.22 1.7 1.92
1 -1.28 -1.21321 0.551274 1.28 2.8 1.52
0.0183156 -1.28 -0.251078 0.113872 3 4.42 1.42
54.5982 -1.28 -3.41525 1.61974 -0.24 1.68 1.92
0.000335463 -1.28 -0.0449246 0.0202412 4.74 6.16 1.42
1 -1.26 -1.20361 0.551114 1.28 2.82 1.54
54.5982 -1.26 -3.42004 1.63217 -0.24 1.68 1.92
0.0183156 -1.26 -0.245054 0.112046 3.02 4.44 1.42
0.000335463 -1.26 -0.0431415 0.0195959 4.78 6.2 1.42
1 -1.24 -1.19397 0.550988 1.28 2.82 1.54
54.5982 -1.24 -3.42499 1.64491 -0.26 1.68 1.94
0.000335463 -1.24 -0.0414044 0.0189615 4.8 6.24 1.44
0.0183156 -1.24 -0.239096 0.110225 3.02 4.46 1.44
1 -1.22 -1.1843 0.550891 1.28 2.82 1.54
54.5982 -1.22 -3.43011 1.65797 -0.26 1.66 1.92
0.000335463 -1.22 -0.0397101 0.018338 4.84 6.28 1.44
0.0183156 -1.22 -0.233191 0.108407 3.04 4.48 1.44
1 -1.2 -1.1746 0.550827 1.3 2.82 1.52
54.5982 -1.2 -3.43531 1.67144 -0.28 1.66 1.94
0.000335463 -1.2 -0.0380575 0.0177257 4.88 6.3 1.42
0.0183156 -1.2 -0.227339 0.106594 3.06 4.5 1.44
1 -1.18 -1.1649 0.550796 1.3 2.82 1.52
54.5982 -1.18 -3.44075 1.68525 -0.28 1.66 1.94
0.000335463 -1.18 -0.0364499 0.0171248 4.9 6.34 1.44
0.0183156 -1.18 -0.221543 0.104787 3.08 4.54 1.46
1 -1.16 -1.15516 0.550812 1.3 2.84 1.54
54.5982 -1.16 -3.44624 1.69942 -0.3 1.64 1.94
0.000335463 -1.16 -0.034885 0.0165351 4.94 6.38 1.44
0.0183156 -1.16 -0.215804 0.102987 3.1 4.56 1.46
1 -1.14 -1.14539 0.550886 1.3 2.84 1.54
54.5982 -1.14 -3.452 1.71403 -0.3 1.64 1.94
0.000335463 -1.14 -0.0333618 0.0159564 4.98 6.42 1.44
0.0183156 -1.14 -0.210125 0.101192 3.12 4.58 1.46
1 -1.12 -1.13559 0.551 1.3 2.84 1.54
54.5982 -1.12 -3.45781 1.72903 -0.32 1.64 1.96
0.000335463 -1.12 -0.0318804 0.015389 5.02 6.48 1.46
0.0183156 -1.12 -0.204505 0.0994028 3.14 4.6 1.46
1 -1.1 -1.12576 0.551159 1.3 2.84 1.54
54.5982 -1.1 -3.4639 1.74445 -0.32 1.62 1.94
0.000335463 -1.1 -0.0304428 0.0148333 5.04 6.52 1.48
0.0183156 -1.1 -0.19895 0.0976193 3.14 4.62 1.48
1 -1.08 -1.11592 0.551362 1.3 2.84 1.54
54.5982 -1.08 -3.47006 1.76034 -0.34 1.62 1.96
0.000335463 -1.08 -0.0290468 0.014289 5.08 6.56 1.48
0.0183156 -1.08 -0.193462 0.0958416 3.16 4.64 1.48
54.5982 -1.06 -3.47647 1.77666 -0.34 1.62 1.96
1 -1.06 -1.10604 0.551631 1.3 2.86 1.56
0.000335463 -1.06 -0.0276919 0.0137561 5.12 6.6 1.48
0.0183156 -1.06 -0.188037 0.0940707 3.18 4.68 1.5
54.5982 -1.04 -3.48301 1.79349 -0.36 1.6 1.96
1 -1.04 -1.09615 0.551971 1.3 2.86 1.56
0.000335463 -1.04 -0.0263781 0.0132344 5.16 6.64 1.48
0.0183156 -1.04 -0.182678 0.0923125 3.2 4.7 1.5
54.5982 -1.02 -3.48974 1.81081 -0.36 1.6 1.96
1 -1.02 -1.08624 0.552367 1.3 2.86 1.56
0.000335463 -1.02 -0.0251051 0.012724 5.2 6.68 1.48
0.0183156 -1.02 -0.177386 0.0905606 3.22 4.72 1.5
54.5982 -1 -3.49668 1.82861 -0.38 1.58 1.96
1 -1 -1.07631 0.552823 1.3 2.86 1.56
0.000335463 -1 -0.0238725 0.0122257 5.24 6.74 1.5
0.0183156 -1 -0.172161 0.0888148 3.24 4.74 1.5
54.5982 -0.98 -3.50373 1.84702 -0.38 1.58 1.96
1 -0.98 -1.06637 0.553345 1.3 2.88 1.58
0.0183156 -0.98 -0.167006 0.0870802 3.26 4.78 1.52
0.000335463 -0.98 -0.02268 0.0117388 5.28 6.78 1.5
54.5982 -0.96 -3.51109 1.86595 -0.4 1.58 1.98
1 -0.96 -1.05641 0.553971 1.3 2.88 1.58
0.0183156 -0.96 -0.161921 0.085357 3.28 4.8 1.52
0.000335463 -0.96 -0.0215273 0.0112629 5.32 6.84 1.52
54.5982 -0.94 -3.51856 1.88547 -0.42 1.56 1.98
1 -0.94 -1.04644 0.554671 1.3 2.88 1.58
0.0183156 -0.94 -0.156908 0.0836402 3.3 4.82 1.52
0.000335463 -0.94 -0.0204139 0.0107995 5.36 6.88 1.52
54.5982 -0.92 -3.52627 1.90561 -0.42 1.56 1.98
1 -0.92 -1.03649 0.555449 1.28 2.88 1.6
0.0183156 -0.92 -0.151968 0.081938 3.32 4.86 1.54
0.000335463 -0.92 -0.0193393 0.0103468 5.4 6.92 1.52
54.5982 -0.9 -3.53421 1.92634 -0.44 1.54 1.98
1 -0.9 -1.02653 0.556316 1.28 2.9 1.62
0.0183156 -0.9 -0.147102 0.0802455 3.34 4.88 1.54
0.000335463 -0.9 -0.018303 0.00990659 5.44 6.98 1.54
54.5982 -0.88 -3.54228 1.94781 -0.46 1.54 2
1 -0.88 -1.01657 0.557312 1.28 2.9 1.62
0.0183156 -0.88 -0.142311 0.0785645 3.36 4.92 1.56
0.000335463 -0.88 -0.0173044 0.00947727 5.48 7.04 1.56
54.5982 -0.86 -3.55064 1.9699 -0.46 1.54 2
1 -0.86 -1.0066 0.558406 1.28 2.9 1.62
