19.98	-1.4859e-07
19.96	-7.73229e-08
19.94	-6.02962e-08
19.92	-5.22242e-08
19.9	-4.74731e-08
19.88	-4.43687e-08
19.86	-4.22169e-08
19.84	-4.06744e-08
19.82	-3.95496e-08
19.8	-3.8728e-08
19.78	-3.8132e-08
19.76	-3.77115e-08
19.74	-3.74326e-08
19.72	-3.72674e-08
19.7	-3.71973e-08
19.68	-3.72084e-08
19.66	-3.72903e-08
19.64	-3.74298e-08
19.62	-3.76262e-08
19.6	-3.78704e-08
19.58	-3.8157e-08
19.56	-3.84852e-08
19.54	-3.88488e-08
19.52	-3.92471e-08
19.5	-3.9678e-08
19.48	-4.01387e-08
19.46	-4.06286e-08
19.44	-4.11449e-08
19.42	-4.16903e-08
19.4	-4.22606e-08
19.38	-4.2856e-08
19.36	-4.3477e-08
19.34	-4.41203e-08
19.32	-4.47878e-08
19.3	-4.54796e-08
19.28	-4.61922e-08
19.26	-4.69291e-08
19.24	-4.76903e-08
19.22	-4.84716e-08
19.2	-4.92779e-08
19.18	-5.01064e-08
19.16	-5.09578e-08
19.14	-5.18321e-08
19.12	-5.27287e-08
19.1	-5.36488e-08
19.08	-5.45931e-08
19.06	-5.55604e-08
19.04	-5.65506e-08
19.02	-5.75671e-08
19	-5.8608e-08
18.98	-5.96703e-08
18.96	-6.07604e-08
18.94	-6.18755e-08
18.92	-6.30163e-08
18.9	-6.41827e-08
18.88	-6.53755e-08
18.86	-6.65967e-08
18.84	-6.7843e-08
18.82	-6.91183e-08
18.8	-7.04214e-08
18.78	-7.17537e-08
18.76	-7.31144e-08
18.74	-7.45057e-08
18.72	-7.59261e-08
18.7	-7.7377e-08
18.68	-7.88591e-08
18.66	-8.03753e-08
18.64	-8.19206e-08
18.62	-8.35006e-08
18.6	-8.51152e-08
18.58	-8.67612e-08
18.56	-8.84445e-08
18.54	-9.01633e-08
18.52	-9.19161e-08
18.5	-9.3707e-08
18.48	-9.55347e-08
18.46	-9.74013e-08
18.44	-9.93074e-08
18.42	-1.01252e-07
18.4	-1.03238e-07
18.38	-1.05264e-07
18.36	-1.07332e-07
18.34	-1.09445e-07
18.32	-1.116e-07
18.3	-1.138e-07
18.28	-1.16044e-07
18.26	-1.18337e-07
18.24	-1.20676e-07
18.22	-1.23063e-07
18.2	-1.25498e-07
18.18	-1.27984e-07
18.16	-1.30521e-07
18.14	-1.33109e-07
18.12	-1.35753e-07
18.1	-1.38448e-07
18.08	-1.41201e-07
18.06	-1.44007e-07
18.04	-1.46873e-07
18.02	-1.49798e-07
18	-1.5278e-07
17.98	-1.55824e-07
17.96	-1.58931e-07
17.94	-1.62101e-07
17.92	-1.65335e-07
17.9	-1.68636e-07
17.88	-1.72003e-07
17.86	-1.75439e-07
17.84	-1.78944e-07
17.82	-1.82523e-07
17.8	-1.86173e-07
17.78	-1.89897e-07
17.76	-1.93697e-07
17.74	-1.97575e-07
17.72	-2.01532e-07
17.7	-2.05568e-07
17.68	-2.09689e-07
17.66	-2.13889e-07
17.64	-2.18178e-07
17.62	-2.22552e-07
17.6	-2.27015e-07
17.58	-2.3157e-07
17.56	-2.36216e-07
17.54	-2.40957e-07
17.52	-2.45794e-07
17.5	-2.50729e-07
17.48	-2.55764e-07
17.46	-2.60901e-07
17.44	-2.66141e-07
17.42	-2.71489e-07
17.4	-2.76944e-07
17.38	-2.82512e-07
17.36	-2.8819e-07
17.34	-2.93985e-07
17.32	-2.99896e-07
17.3	-3.05928e-07
17.28	-3.12081e-07
17.26	-3.18359e-07
17.24	-3.24763e-07
17.22	-3.31299e-07
17.2	-3.37966e-07
17.18	-3.44768e-07
17.16	-3.51708e-07
17.14	-3.58787e-07
17.12	-3.66012e-07
17.1	-3.7338e-07
17.08	-3.80899e-07
17.06	-3.88571e-07
17.04	-3.96396e-07
17.02	-4.04381e-07
17	-4.12527e-07
16.98	-4.20838e-07
16.96	-4.29316e-07
16.94	-4.37966e-07
16.92	-4.46793e-07
16.9	-4.55797e-07
16.88	-4.64982e-07
16.86	-4.74354e-07
16.84	-4.83915e-07
16.82	-4.9367e-07
16.8	-5.03622e-07
16.78	-5.13775e-07
16.76	-5.24134e-07
16.74	-5.347e-07
16.72	-5.45483e-07
16.7	-5.56482e-07
16.68	-5.67706e-07
16.66	-5.79154e-07
16.64	-5.90834e-07
16.62	-6.0275e-07
16.6	-6.14907e-07
16.58	-6.27311e-07
16.56	-6.39964e-07
16.54	-6.52874e-07
16.52	-6.66044e-07
16.5	-6.7948e-07
16.48	-6.93189e-07
16.46	-7.07175e-07
16.44	-7.21443e-07
16.42	-7.35999e-07
16.4	-7.5085e-07
16.38	-7.66002e-07
16.36	-7.81458e-07
16.34	-7.97228e-07
16.32	-8.13315e-07
16.3	-8.29729e-07
16.28	-8.46474e-07
16.26	-8.63556e-07
16.24	-8.80987e-07
16.22	-8.98768e-07
16.2	-9.16907e-07
16.18	-9.35414e-07
16.16	-9.54296e-07
16.14	-9.73557e-07
16.12	-9.93208e-07
16.1	-1.01326e-06
16.08	-1.03371e-06
16.06	-1.05458e-06
16.04	-1.07587e-06
16.02	-1.09759e-06
16	-1.11974e-06
15.98	-1.14235e-06
15.96	-1.16541e-06
15.94	-1.18894e-06
15.92	-1.21294e-06
15.9	-1.23743e-06
15.88	-1.26242e-06
15.86	-1.2879e-06
15.84	-1.31391e-06
15.82	-1.34044e-06
15.8	-1.3675e-06
15.78	-1.39511e-06
15.76	-1.42328e-06
15.74	-1.45202e-06
15.72	-1.48134e-06
15.7	-1.51125e-06
15.68	-1.54177e-06
15.66	-1.5729e-06
15.64	-1.60466e-06
15.62	-1.63706e-06
15.6	-1.67012e-06
15.58	-1.70385e-06
15.56	-1.73826e-06
15.54	-1.77336e-06
15.52	-1.80917e-06
15.5	-1.84571e-06
15.48	-1.88298e-06
15.46	-1.92101e-06
15.44	-1.9598e-06
15.42	-1.99938e-06
15.4	-2.03976e-06
15.38	-2.08095e-06
15.36	-2.12298e-06
15.34	-2.16585e-06
15.32	-2.20959e-06
15.3	-2.25422e-06
15.28	-2.29974e-06
15.26	-2.34619e-06
15.24	-2.39358e-06
15.22	-2.44192e-06
15.2	-2.49124e-06
15.18	-2.54155e-06
15.16	-2.59288e-06
15.14	-2.64525e-06
15.12	-2.69868e-06
15.1	-2.75318e-06
15.08	-2.80879e-06
15.06	-2.86552e-06
15.04	-2.9234e-06
15.02	-2.98244e-06
15	-3.04268e-06
