#index = 0, k_not = 1
-0.9492 5.72207e-09 
-0.9484 5.70914e-09 
-0.9476 5.73644e-09 
-0.9468 5.78241e-09 
-0.946 5.83988e-09 
-0.9452 5.90309e-09 
-0.9444 5.97205e-09 
-0.9436 6.04819e-09 
-0.9428 6.1272e-09 
-0.942 6.21053e-09 
-0.9412 6.29816e-09 
-0.9404 6.3901e-09 
-0.9396 6.48348e-09 
-0.9388 6.58117e-09 
-0.938 6.68317e-09 
-0.9372 6.78661e-09 
-0.9364 6.89292e-09 
-0.9356 7.00354e-09 
-0.9348 7.11704e-09 
-0.934 7.23197e-09 
-0.9332 7.34977e-09 
-0.9324 7.47332e-09 
-0.9316 7.5983e-09 
-0.9308 7.72616e-09 
-0.93 7.8569e-09 
-0.9292 7.98907e-09 
-0.9284 8.12555e-09 
-0.9276 8.26633e-09 
-0.9268 8.41e-09 
-0.926 8.5551e-09 
-0.9252 8.70738e-09 
-0.9244 8.85966e-09 
-0.9236 9.01625e-09 
-0.9228 9.17428e-09 
-0.922 9.33806e-09 
-0.9212 9.5047e-09 
-0.9204 9.67566e-09 
-0.9196 9.84806e-09 
-0.9188 1.00248e-08 
-0.918 1.02058e-08 
-0.9172 1.03911e-08 
-0.9164 1.05807e-08 
-0.9156 1.07718e-08 
-0.9148 1.09701e-08 
-0.914 1.11683e-08 
-0.9132 1.13723e-08 
-0.9124 1.15806e-08 
-0.9116 1.17947e-08 
-0.9108 1.2013e-08 
-0.91 1.22329e-08 
-0.9092 1.24584e-08 
-0.9084 1.26883e-08 
-0.9076 1.29239e-08 
-0.9068 1.31652e-08 
-0.906 1.34094e-08 
-0.9052 1.3658e-08 
-0.9044 1.39151e-08 
-0.9036 1.41723e-08 
-0.9028 1.44381e-08 
-0.902 1.47067e-08 
-0.9012 1.49826e-08 
-0.9004 1.52641e-08 
-0.8996 1.555e-08 
-0.8988 1.58417e-08 
-0.898 1.61419e-08 
-0.8972 1.64436e-08 
-0.8964 1.67525e-08 
-0.8956 1.707e-08 
-0.8948 1.73918e-08 
-0.894 1.77208e-08 
-0.8932 1.80555e-08 
-0.8924 1.8396e-08 
-0.8916 1.87436e-08 
-0.8908 1.90999e-08 
-0.89 1.94619e-08 
-0.8892 1.98312e-08 
-0.8884 2.0209e-08 
-0.8876 2.05897e-08 
-0.8868 2.09819e-08 
-0.886 2.13798e-08 
-0.8852 2.17893e-08 
-0.8844 2.22016e-08 
-0.8836 2.26254e-08 
-0.8828 2.30564e-08 
-0.882 2.34974e-08 
-0.8812 2.39428e-08 
-0.8804 2.44025e-08 
-0.8796 2.48651e-08 
-0.8788 2.53406e-08 
-0.878 2.58248e-08 
-0.8772 2.63204e-08 
-0.8764 2.68218e-08 
-0.8756 2.73346e-08 
-0.8748 2.7859e-08 
-0.874 2.8392e-08 
-0.8732 2.8935e-08 
-0.8724 2.94896e-08 
-0.8716 3.00542e-08 
-0.8708 3.06317e-08 
-0.87 3.12178e-08 
-0.8692 3.18169e-08 
-0.8684 3.24275e-08 
-0.8676 3.30481e-08 
-0.8668 3.36845e-08 
-0.866 3.43296e-08 
-0.8652 3.49919e-08 
-0.8644 3.56628e-08 
-0.8636 3.63495e-08 
-0.8628 3.70477e-08 
-0.862 3.77588e-08 
-0.8612 3.84843e-08 
-0.8604 3.92256e-08 
-0.8596 3.99798e-08 
-0.8588 4.07484e-08 
-0.858 4.15314e-08 
-0.8572 4.2333e-08 
-0.8564 4.31461e-08 
-0.8556 4.39765e-08 
-0.8548 4.48255e-08 
-0.854 4.5689e-08 
-0.8532 4.65667e-08 
-0.8524 4.74646e-08 
-0.8516 4.83783e-08 
-0.8508 4.93107e-08 
-0.85 5.02617e-08 
-0.8492 5.123e-08 
-0.8484 5.22184e-08 
-0.8476 5.3224e-08 
-0.8468 5.42512e-08 
-0.846 5.52985e-08 
-0.8452 5.63645e-08 
-0.8444 5.7452e-08 
-0.8436 5.85611e-08 
-0.8428 5.96903e-08 
-0.842 6.0841e-08 
-0.8412 6.20147e-08 
-0.8404 6.32143e-08 
-0.8396 6.44311e-08 
-0.8388 6.56767e-08 
-0.838 6.69438e-08 
-0.8372 6.82382e-08 
-0.8364 6.95542e-08 
-0.8356 7.08974e-08 
-0.8348 7.22665e-08 
-0.834 7.36643e-08 
-0.8332 7.50866e-08 
-0.8324 7.65376e-08 
-0.8316 7.80159e-08 
-0.8308 7.95214e-08 
-0.83 8.10586e-08 
-0.8292 8.26246e-08 
-0.8284 8.42206e-08 
-0.8276 8.58483e-08 
-0.8268 8.75062e-08 
-0.826 8.92e-08 
-0.8252 9.09254e-08 
-0.8244 9.26809e-08 
-0.8236 9.4471e-08 
-0.8228 9.62998e-08 
-0.822 9.81631e-08 
-0.8212 1.00058e-07 
-0.8204 1.01993e-07 
-0.8196 1.03966e-07 
-0.8188 1.05977e-07 
-0.818 1.08024e-07 
-0.8172 1.10114e-07 
-0.8164 1.12242e-07 
-0.8156 1.14414e-07 
-0.8148 1.16627e-07 
-0.814 1.18882e-07 
-0.8132 1.21182e-07 
-0.8124 1.23525e-07 
-0.8116 1.25914e-07 
-0.8108 1.28351e-07 
-0.81 1.30833e-07 
-0.8092 1.33363e-07 
-0.8084 1.35945e-07 
-0.8076 1.38575e-07 
-0.8068 1.41255e-07 
-0.806 1.43987e-07 
-0.8052 1.46773e-07 
-0.8044 1.49613e-07 
-0.8036 1.52508e-07 
-0.8028 1.55459e-07 
-0.802 1.58467e-07 
-0.8012 1.61533e-07 
-0.8004 1.64659e-07 
-0.7996 1.67845e-07 
-0.7988 1.71092e-07 
-0.798 1.74403e-07 
-0.7972 1.77778e-07 
-0.7964 1.81219e-07 
-0.7956 1.84724e-07 
-0.7948 1.88301e-07 
-0.794 1.91944e-07 
-0.7932 1.9566e-07 
-0.7924 1.99445e-07 
-0.7916 2.03307e-07 
-0.7908 2.0724e-07 
-0.79 2.11251e-07 
-0.7892 2.1534e-07 
-0.7884 2.19508e-07 
-0.7876 2.23757e-07 
-0.7868 2.28087e-07 
-0.786 2.32502e-07 
-0.7852 2.37003e-07 
-0.7844 2.41591e-07 
-0.7836 2.46266e-07 
-0.7828 2.51033e-07 
-0.782 2.5589e-07 
-0.7812 2.60844e-07 
-0.7804 2.65893e-07 
-0.7796 2.71039e-07 
-0.7788 2.76287e-07 
-0.778 2.81636e-07 
-0.7772 2.87085e-07 
-0.7764 2.92643e-07 
-0.7756 2.98308e-07 
-0.7748 3.04082e-07 
-0.774 3.09967e-07 
-0.7732 3.1597e-07 
-0.7724 3.22085e-07 
-0.7716 3.2832e-07 
-0.7708 3.34676e-07 
-0.77 3.41154e-07 
